scheme,family,mask,sampling,segmentation,flag_scope,msig,segmentation_type,segmentation_backend,segmentation_max_words,segmentation_window,generation_num_candidates,stage,z_source,attack,attack_family,attack_setting,K,surrogate,anchor,attacker_model,attacker_seg,candidate_agg,bag_agg,dipper_lex,dipper_order,dataset,n_samples,n_sets,datasets,thr10,thr5,thr1,mean_z,mean_z_wm,mean_z_drop,TPR_at10,TPR_at5,TPR_at1,evade_rate_at5,ASR_at5_q50,ASR_at5_q55,ASR_at5_q60,ASR_at5_q65,ASR_at5_q70,ASR_at5_q75,ASR_at5_q80,ASR_at5_q85,ASR_at5_q90,ASR_at5_q95,ASR_at5_q100,ASR_at5,ASR_at1_q50,ASR_at1_q55,ASR_at1_q60,ASR_at1_q65,ASR_at1_q70,ASR_at1_q75,ASR_at1_q80,ASR_at1_q85,ASR_at1_q90,ASR_at1_q95,ASR_at1_q100,ASR_at1,evade_rate_at1,quality_pass_rate,4g_repeat_pct,4g_repeat_pct_ci,4g_repeat_pct_median,anchor_coverage,anchor_coverage_ci,anchor_coverage_median,anchor_merge,anchor_merge_ci,anchor_merge_median,anchor_n_anchors,anchor_n_anchors_ci,anchor_n_anchors_median,anchor_reorder,anchor_reorder_ci,anchor_reorder_median,anchor_reseg,anchor_reseg_ci,anchor_reseg_median,anchor_reword,anchor_reword_ci,anchor_reword_median,anchor_reword_novel,anchor_reword_novel_ci,anchor_reword_novel_median,anchor_split,anchor_split_ci,anchor_split_median,bert_F1,bert_F1_ci,bert_F1_median,bert_P,bert_P_ci,bert_P_median,bert_R,bert_R_ci,bert_R_median,distinct_2,distinct_2_ci,distinct_2_median,emb_sim,emb_sim_ci,emb_sim_median,gen_ppl_ci,gen_ppl_median,llm_judge,llm_judge_ci,llm_judge_median,llm_judge_content_recall,llm_judge_content_recall_ci,llm_judge_content_recall_median,llm_judge_contradiction,llm_judge_contradiction_ci,llm_judge_contradiction_median,llm_judge_detail_precision,llm_judge_detail_precision_ci,llm_judge_detail_precision_median,llm_judge_information_injection,llm_judge_information_injection_ci,llm_judge_information_injection_median,llm_quality,llm_quality_ci,llm_quality_median,llm_quality_coherence,llm_quality_coherence_ci,llm_quality_coherence_median,llm_quality_fluency,llm_quality_fluency_ci,llm_quality_fluency_median,llm_quality_informativeness,llm_quality_informativeness_ci,llm_quality_informativeness_median,llm_quality_relevance,llm_quality_relevance_ci,llm_quality_relevance_median,rep_2,rep_2_ci,rep_2_median,rep_3,rep_3_ci,rep_3_median,rep_4,rep_4_ci,rep_4_median,rouge1,rouge1_ci,rouge1_median,rouge2,rouge2_ci,rouge2_median,rougeL,rougeL_ci,rougeL_median,sent_dup_pct,sent_dup_pct_ci,sent_dup_pct_median,FPR_at10,FPR_at5,FPR_at1,null_sd,null_q90,null_q95,null_q99,bi_entro,tri_entro,sem_ent,mauve,bleu,gen_ppl,gen_ppl_scored_tokens,gen_ppl_total_nll,provider_draws_per_unit,provider_draws_per_unit_ci_lo_95,provider_draws_per_unit_ci_hi_95,provider_units_total,provider_sentences_total,provider_units_per_sentence,provider_draws_per_sentence,provider_draws_per_sentence_ci_lo_95,provider_draws_per_sentence_ci_hi_95
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K16,oracle,K16-detector-aware,16.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-512,512,1,c4-val-def-512,1.585187847802434,2.401922307076307,3.57957166897568,1.935740968431616,6.430512637416348,4.494771668984731,0.55859375,0.39453125,0.16015625,0.60546875,0.60546875,0.603515625,0.603515625,0.59375,0.583984375,0.5703125,0.51953125,0.453125,0.35546875,0.220703125,0.111328125,0.51953125,0.83984375,0.8359375,0.8359375,0.82421875,0.814453125,0.798828125,0.734375,0.63671875,0.494140625,0.29296875,0.134765625,0.734375,0.83984375,0.87890625,2.403117054230347,0.791367801520906,0.0,0.511048670540897,0.0110131545052,0.4956521739130435,0.1173836379465124,0.0102855988363126,0.1,48.1484375,1.5280718642951605,47.0,0.0601823036920043,0.0055997947039818,0.0453920220082531,0.1063261782905787,0.0081253359235039,0.0909090909090909,0.3352081499158861,0.0076616545236423,0.3305434934864827,0.621849546987308,0.0102784664693176,0.6305604118104118,0.0800873580820022,0.0089811234691199,0.0,0.9215290375286712,0.0020659511800698,0.9231643974781036,0.921119922422804,0.0022546220108145,0.9250068962574004,0.92211400216911,0.0021306039048399,0.9238349497318268,0.9336090195484577,0.0094101422957056,0.9657976827094474,0.96604632853996,0.0016701328230486,0.9701851904392242,0.3866469991085989,10.992208003997805,0.9024739583333332,0.007622540839496,0.9166666666666666,0.9473958333333332,0.0066438429645778,1.0,0.0151041666666666,0.0052208481719848,0.0,0.9084635416666668,0.0108266578796833,1.0,0.230859375,0.0178752697634183,0.2,,,,,,,,,,,,,,,,0.1039467747885362,0.0104653772202745,0.0667840375586854,0.0526722135256009,0.0096433330002786,0.0185189154431465,0.036215693892984,0.0089447900666834,0.0040241611607721,0.6647918500841138,0.0076616545236423,0.6694565065135173,0.3803707607205052,0.0101436904893255,0.3743131868131868,0.516674942906802,0.0101744818895702,0.5200903136387007,2.83586756925038,1.054634209448185,0.0,,,,,,,,10.52426793038988,11.437030581238451,2.1299142457665328,0.1906897678597874,0.2511571410874672,10.110864639282228,139799.0,323440.4296875,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K32,oracle,K32-detector-aware,32.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-256,256,1,c4-val-def-256,1.585187847802434,2.401922307076307,3.57957166897568,1.2929330694117258,6.461642802192114,5.168709732780389,0.3828125,0.2734375,0.12109375,0.7265625,0.7265625,0.7265625,0.72265625,0.71484375,0.6796875,0.6484375,0.58203125,0.46875,0.33203125,0.1796875,0.078125,0.58203125,0.87890625,0.87890625,0.875,0.8671875,0.828125,0.79296875,0.7265625,0.6015625,0.4296875,0.23828125,0.1015625,0.7265625,0.87890625,0.8359375,3.180324264964144,1.5042351548160409,0.0,0.5038486895951112,0.0176996987616596,0.4825757575757575,0.1225872583202274,0.0135184175346186,0.1111111111111111,46.609375,2.2034680192269582,45.0,0.0683594146744802,0.0076846199027826,0.053886925795053,0.1075418427167455,0.0104578830771299,0.1025262769684676,0.3508202664494882,0.0119366509109492,0.3522373716710593,0.6370006203264899,0.0157059909873789,0.6548029182287973,0.0814983122615068,0.0128797104540747,0.0769230769230769,0.9175450892653316,0.0031610278872203,0.9189179837703704,0.9156978877726942,0.0035523513405058,0.9181124567985536,0.9195675558876246,0.0030912059920861,0.920531839132309,0.925592484440821,0.0158161384546593,0.9625625625625626,0.9624244214501232,0.0025640943655493,0.9672077298164368,0.6440925622980366,11.335745811462402,0.8800130208333334,0.0111863609950304,0.8833333333333333,0.9361979166666669,0.0100499551201213,1.0,0.0171875,0.0095163421412862,0.0,0.8953125000000001,0.0171407030946597,0.9333333333333332,0.2942708333333333,0.0274034994991659,0.3333333333333333,,,,,,,,,,,,,,,,0.1128277097101855,0.0171111119738075,0.0664696226184447,0.0609867039850726,0.0165787940529868,0.0172716208476518,0.0443972926763093,0.0161340599350054,0.0044545418468986,0.6491797335505117,0.0119366509109492,0.6477626283289407,0.3678844540276422,0.0148958317980955,0.3440025466893038,0.497144056294466,0.0158199204507779,0.4817443523580007,3.552413060088062,1.8116254848864888,0.0,,,,,,,,10.113901290413208,10.841278522675733,2.1997763986939254,0.1785755355117932,0.2303281112219628,9.8503924513746,75495.0,172695.66537980703,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K32,oracle,K32-detector-aware,32.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.585187847802434,2.401922307076307,3.57957166897568,1.135601500945833,6.402367786477464,5.266766285531631,0.3515625,0.22265625,0.078125,0.77734375,0.7734375,0.7578125,0.7578125,0.73828125,0.71484375,0.671875,0.5859375,0.53125,0.41015625,0.203125,0.08203125,0.5859375,0.91796875,0.90234375,0.90234375,0.87890625,0.85546875,0.8125,0.71484375,0.64453125,0.4921875,0.25,0.109375,0.71484375,0.921875,0.78125,3.124373068414391,1.4207442958287573,0.0,0.5000772161697393,0.0157910956477859,0.4842105263157895,0.1178161868914776,0.0147163488177813,0.0909090909090909,46.7421875,2.0007202565670195,46.0,0.05702347484524,0.0060047043983688,0.0481239374944078,0.1163500790617826,0.0142194613755878,0.0909090909090909,0.3520845806063104,0.0119476623077844,0.3422619047619047,0.6421545219383545,0.0152624967720517,0.6559307724778387,0.0943873152350661,0.0170331183129962,0.0625,0.9167348532937468,0.0032797743022425,0.9183876812458038,0.9141273663844912,0.0035996314112797,0.9181533455848694,0.9195604058913888,0.0033338318890427,0.9189148247241974,0.9253648337115656,0.0152887367140112,0.963124197325678,0.9634130003396422,0.0025478501550892,0.9675353467464448,0.620962506395904,11.257169723510742,0.8774739583333333,0.0132821702024549,0.9,0.9346354166666668,0.0112683759177329,1.0,0.0190104166666666,0.009280341047626,0.0,0.8859375,0.0180696253151177,0.9333333333333332,0.2916666666666667,0.0292305600516325,0.2666666666666666,,,,,,,,,,,,,,,,0.1132590022211928,0.0166791010282624,0.0696519328507623,0.060342024321253,0.0160250951103648,0.0197640809311772,0.043647961655802,0.0155824808440086,0.0050641025641025,0.6479154193936896,0.0119476623077844,0.6577380952380952,0.3647511059722655,0.0143139840694624,0.3524649092776447,0.4983783151790606,0.0152289721482446,0.4902547400843242,3.985807245222181,1.8704940907084968,0.0,,,,,,,,10.105734942212978,10.844017773784966,2.107777136768487,0.1922569368627797,0.2231729603724174,9.927127838134766,75122.0,172425.35300445557,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K32,oracle,K32-detector-aware,32.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-512,512,1,c4-val-def-512,1.585187847802434,2.401922307076307,3.57957166897568,1.1901133936258972,6.430512637416348,5.240399243790451,0.3828125,0.240234375,0.087890625,0.759765625,0.7578125,0.75390625,0.744140625,0.728515625,0.712890625,0.689453125,0.603515625,0.515625,0.4140625,0.2421875,0.130859375,0.603515625,0.91015625,0.90625,0.896484375,0.880859375,0.861328125,0.833984375,0.734375,0.63671875,0.501953125,0.291015625,0.14453125,0.734375,0.912109375,0.814453125,2.839505979346554,0.8441555271877672,0.0,0.5020598816657501,0.0109364758678342,0.4903846153846153,0.1194511813857106,0.0108342050117686,0.1,47.251953125,1.463892785589819,47.0,0.0663868641197502,0.0055774809267836,0.052129985801499,0.1117144057283896,0.0084984954089319,0.1,0.3468728848415043,0.0077173823530827,0.3441106498110743,0.6351850229413869,0.0102960573079151,0.641473519202777,0.0874975409816513,0.0090677695458332,0.0769230769230769,0.9184909607283772,0.0020570635587362,0.9198389947414398,0.9165871645091102,0.0023277241887003,0.9202229976654052,0.9206044027814642,0.0020794307012581,0.9216189980506896,0.9251558052331532,0.0100029453325932,0.9640215431556562,0.9645547269610688,0.0017882844465211,0.9684861302375792,0.3925085095898862,11.340016841888428,0.8865885416666666,0.0086219503664991,0.9083333333333332,0.9358072916666668,0.0080904129283109,1.0,0.0201822916666666,0.0071149414719701,0.0,0.8962239583333333,0.0127423028055499,0.9666666666666666,0.2654947916666667,0.0198290794631419,0.2666666666666666,,,,,,,,,,,,,,,,0.1112634825751655,0.0109327316884289,0.0704180845892075,0.058019571737192,0.0099419760101136,0.0198356490849409,0.0403945365894716,0.0092150276916838,0.0043768915450331,0.6531271151584956,0.0077173823530827,0.6558893501889257,0.3687926474857985,0.0095646816084369,0.3570080845693436,0.5010943040745476,0.0101549025589966,0.4977052148466284,3.030695267251436,1.0132466806137044,0.0,,,,,,,,10.539471465350122,11.47637497737646,2.149691354944575,0.1535806593280145,0.2326912771400176,9.97202968597412,148427.0,341350.10291290283,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K4,oracle,K4-detector-aware,4.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-256,256,1,c4-val-def-256,1.585187847802434,2.401922307076307,3.57957166897568,3.512981437601421,6.461642802192114,2.9486613645906936,0.82421875,0.71484375,0.48828125,0.28515625,0.28125,0.28125,0.28125,0.27734375,0.27734375,0.27734375,0.25390625,0.23828125,0.1875,0.140625,0.0625,0.25390625,0.5078125,0.5078125,0.5078125,0.50390625,0.5,0.5,0.4609375,0.4375,0.35546875,0.21875,0.08203125,0.4609375,0.51171875,0.91015625,2.5149796968612037,1.3651009236462213,0.0,0.5263651142381619,0.016737584575667,0.5203736831643808,0.1167507416719601,0.0149757882749208,0.0909090909090909,49.32421875,2.3493672186626307,50.0,0.0559432111064613,0.0067168424039833,0.0390029764539792,0.1025414523718019,0.0111744759340986,0.0833333333333333,0.3183895512147826,0.0119475999302629,0.3099343185550082,0.5834968969570539,0.0158517332144733,0.5967653293554211,0.0770691499858166,0.0127192972102446,0.0,0.9261967374477535,0.0030935796908696,0.9290200769901276,0.9298958908766508,0.0029762993049994,0.9329965710639954,0.9226799821481108,0.0034871365869923,0.923943132162094,0.938468994432876,0.0149256621772828,0.9683375104427736,0.9660255468916148,0.002404861367082,0.9710587561130524,0.5323812366665795,10.58227252960205,0.9175130208333334,0.0101949695706554,0.9333333333333332,0.94765625,0.0085857418569815,1.0,0.0130208333333333,0.0070872438854646,0.0,0.9153645833333336,0.0161056247056929,1.0,0.1799479166666666,0.022514659343349,0.1333333333333333,,,,,,,,,,,,,,,,0.0981806568354951,0.0161783657712126,0.0645972529246665,0.0515363604541534,0.0155692159245719,0.0177665294993815,0.0365464608205006,0.014942514850208,0.0045558322955583,0.6816104487852175,0.0119475999302629,0.6900656814449917,0.40967325314036,0.016266043013265,0.4011365567969341,0.5479397880064751,0.0153427642919451,0.5427227342549923,3.250234823380396,1.7615981096956546,0.0,,,,,,,,10.078687349789265,10.765854563320444,2.2541578723868265,0.3706106229523972,0.2640399018612072,9.516013145446776,65541.0,147662.2913131714,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K4,oracle,K4-detector-aware,4.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.585187847802434,2.401922307076307,3.57957166897568,3.342291306185123,6.402367786477464,3.0600764802923406,0.8046875,0.6796875,0.4140625,0.3203125,0.3203125,0.3203125,0.3203125,0.31640625,0.30859375,0.2890625,0.265625,0.23828125,0.17578125,0.11328125,0.04296875,0.265625,0.58203125,0.58203125,0.58203125,0.57421875,0.56640625,0.54296875,0.50390625,0.46484375,0.3515625,0.234375,0.109375,0.50390625,0.5859375,0.890625,2.227595860462043,1.2755121919461083,0.0,0.525839152820867,0.0168811129087732,0.5265,0.1105285600740672,0.0146337714568636,0.0909090909090909,49.05078125,2.1308982685019826,47.0,0.0527964590501735,0.0061778184851886,0.0404481541455674,0.1068953534988188,0.0110662861881122,0.1,0.3216306246305781,0.0107888755485464,0.3173545432231581,0.5933126432873845,0.0158936979242199,0.5962229156853509,0.0900925463425463,0.0134464884169927,0.0714285714285714,0.9253081241622568,0.003139452047928,0.9283516108989716,0.928145722253248,0.0033748072110715,0.9307796955108644,0.9226899496279656,0.0032901445709711,0.923296719789505,0.940947039219635,0.0133965592854189,0.966946448390677,0.9656117372214794,0.002377628221898,0.969362735748291,0.5722212931052595,10.85236406326294,0.9106119791666668,0.0111111485030355,0.9333333333333332,0.9380208333333334,0.0101831546117982,1.0,0.0177083333333333,0.0097215716237945,0.0,0.9067708333333334,0.0166771241729106,0.9666666666666666,0.1846354166666667,0.0232619701570847,0.1333333333333333,,,,,,,,,,,,,,,,0.0941867100185356,0.0147509868900677,0.0641700662927077,0.0475070496624782,0.0144135823698912,0.0155038759689922,0.0333053887834631,0.0141514767226931,0.0041930379746835,0.6783693753694219,0.0107888755485464,0.6826454567768419,0.4003550074336094,0.0153322874813206,0.3986455981941309,0.5438743311027274,0.0147517374775457,0.5419702886589637,3.030802136031886,1.820923024936044,0.0,,,,,,,,10.073642432433,10.759877941092714,2.3498924080409136,0.4155429352279873,0.2570976438499953,9.814209938049316,64739.0,147852.949508667,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K4,oracle,K4-detector-aware,4.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-512,512,1,c4-val-def-512,1.585187847802434,2.401922307076307,3.57957166897568,3.4733963398946006,6.430512637416348,2.957116297521747,0.837890625,0.7109375,0.484375,0.2890625,0.2890625,0.2890625,0.2890625,0.287109375,0.28125,0.271484375,0.25390625,0.234375,0.20703125,0.142578125,0.072265625,0.25390625,0.515625,0.515625,0.515625,0.513671875,0.50390625,0.490234375,0.458984375,0.431640625,0.3828125,0.2734375,0.14453125,0.458984375,0.515625,0.904296875,2.074591278671922,0.7759012727208785,0.0,0.5298620489505316,0.0115010425879235,0.5274725274725275,0.1080442413221182,0.0100876352128233,0.0909090909090909,49.994140625,1.5918044593556435,49.0,0.0519313422447913,0.0046641754352175,0.0387875018049739,0.0984915437055593,0.0078461715357523,0.0801393728222997,0.3115619323722755,0.0077703774569709,0.3063934867678486,0.5755831238843709,0.0107453196263403,0.5807266210492017,0.0751346310095013,0.0092455911335822,0.0,0.9295925127808004,0.0019517620256453,0.9295044839382172,0.932311819284223,0.0019772210748601,0.9336343109607697,0.9269943014951424,0.0020987295570958,0.9276282787322998,0.939493778377968,0.0087348648753447,0.9659719206831668,0.9684646013192832,0.001647378958257,0.9720511138439178,0.3414970705919716,10.552227020263672,0.9282552083333334,0.007201172672997,0.95,0.9532552083333334,0.0069433239153572,1.0,0.0126302083333333,0.0051251811720408,0.0,0.9260416666666668,0.010203505732252,1.0,0.1536458333333333,0.0155596445466265,0.0666666666666666,,,,,,,,,,,,,,,,0.0955694243451175,0.0095806580306175,0.0670614048737978,0.0464811828622928,0.008957219538552,0.0181488801054018,0.0309606301958389,0.0084332047530756,0.0043196745782952,0.6884380676277244,0.0077703774569709,0.6936065132321514,0.4174251903533722,0.010760324353487,0.4085760146755331,0.559223713400602,0.0104348214564831,0.5567828994506807,2.432534368534068,0.9597546258522212,0.0,,,,,,,,10.51944238768475,11.420851534208872,2.3286348128170515,0.2879655747370924,0.271227091483994,9.832752227783203,129580.0,296183.45948791504,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K64,oracle,K64-detector-aware,64.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-256,256,1,c4-val-def-256,1.585187847802434,2.401922307076307,3.57957166897568,0.5197312841767685,6.461642802192114,5.941911518015346,0.26171875,0.171875,0.0625,0.828125,0.82421875,0.8125,0.8125,0.7890625,0.7421875,0.6953125,0.61328125,0.49609375,0.35546875,0.20703125,0.1015625,0.61328125,0.93359375,0.921875,0.921875,0.89453125,0.84375,0.796875,0.69921875,0.5703125,0.41796875,0.234375,0.1171875,0.69921875,0.9375,0.75390625,4.18651397892381,1.5929376530871358,0.0,0.499295536614774,0.0171062208093905,0.4872872225813402,0.1171126901334992,0.0147175846654247,0.1,46.13671875,2.156062560289625,46.0,0.0668451148034781,0.0075595521696675,0.0490312376433372,0.1046115056493325,0.0107219997874403,0.0909090909090909,0.3655826544601717,0.01305153835195,0.3590290720182949,0.6491633817945761,0.0160996147201939,0.6619718309859155,0.0801217918458095,0.011711754748618,0.0714285714285714,0.9136104211211205,0.0034602273785089,0.9144604206085204,0.9098670904058964,0.0038842136080123,0.912015974521637,0.9175698566250504,0.0033508016455246,0.9180715382099152,0.9090277048376428,0.0176792179273895,0.9605220938760544,0.9616204567719252,0.002470786564279,0.9665453732013702,0.5884413275850668,11.21266269683838,0.8620442708333333,0.0135606331541427,0.8833333333333333,0.92734375,0.0116828892074949,0.9333333333333332,0.015625,0.010172818335807,0.0,0.8799479166666667,0.019259556758816,0.9333333333333332,0.3434895833333333,0.0306032155556411,0.3333333333333333,,,,,,,,,,,,,,,,0.1312958233608606,0.0188073015109084,0.0760174945612762,0.0751288499550632,0.0179218458435927,0.0231948198342449,0.0563483252934653,0.0171237040527412,0.0080483223215442,0.6344173455398283,0.01305153835195,0.6409709279817051,0.3574071971130673,0.0155314372567371,0.3388441354737515,0.4792355035259544,0.0163650472269006,0.4686192468619247,4.6653038593767215,1.9913600469597528,0.0,,,,,,,,10.12096262224554,10.879653796358427,1.982289023552696,0.19625787170324,0.2131533623734152,9.235382080078123,81363.0,180873.3728027344,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K64,oracle,K64-detector-aware,64.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-256b,256,1,c4-val-def-256b,1.585187847802434,2.401922307076307,3.57957166897568,0.5922775197289736,6.402367786477464,5.81009026674849,0.234375,0.11328125,0.03515625,0.88671875,0.8828125,0.87109375,0.87109375,0.8515625,0.80078125,0.76171875,0.66796875,0.5703125,0.41015625,0.23828125,0.1015625,0.66796875,0.9609375,0.94921875,0.94921875,0.92578125,0.875,0.828125,0.7265625,0.62109375,0.453125,0.26953125,0.1171875,0.7265625,0.96484375,0.7578125,3.5693177096160547,1.4778120605343854,0.0,0.5077556563776298,0.0159783153479635,0.4911163522012578,0.1087538530342529,0.0144720543970503,0.0833333333333333,47.6015625,2.030962820552931,46.0,0.0624734131561376,0.0068772980544242,0.0460829493087557,0.1029877588964497,0.0118657093346212,0.0833333333333333,0.3489831104576802,0.011983376445415,0.3369983968430139,0.6430579533151685,0.0157613710405415,0.6467617349970292,0.0845462150420299,0.0143735042262387,0.0,0.9171366256196052,0.0033869947408562,0.9196448624134064,0.9138034074567258,0.0036636593752794,0.9200892150402068,0.92068535159342,0.0034632938382546,0.9198724627494812,0.9182728229943682,0.0164949981421585,0.963254340038578,0.963803410064429,0.0024861856204537,0.9681948125362396,0.773931108659377,11.406490325927734,0.8676432291666667,0.0133588324492939,0.8833333333333333,0.9294270833333336,0.0112122194991273,0.9333333333333332,0.0213541666666666,0.0097459426112063,0.0,0.8783854166666667,0.0189014967996844,0.9333333333333332,0.3158854166666667,0.029676389580879,0.3333333333333333,,,,,,,,,,,,,,,,0.1188062334787214,0.0173114352877766,0.0725627313862607,0.0637515251494821,0.0163198892330897,0.0184056007226738,0.0464861562532646,0.0155699612914223,0.0056750522984498,0.6510168895423197,0.011983376445415,0.6630016031569861,0.3691154669659262,0.0148737541791127,0.3673976833976834,0.4999898149399673,0.0154648675241022,0.50601428092203,3.6221629141736886,1.625716174421007,0.0,,,,,,,,10.111068500479428,10.856015373022528,2.0628798893506453,0.15366700832906,0.2204163057017135,9.9248628616333,77860.0,178692.0471343994,,,,,,,,,
k-SemStamp,kmeans,fixed_diverse,best-of-n,semspan-spacy-max15-win5,,,semspan,spacy,15.0,5.0,64.0,attack,direct,oracle-Qwen2.5-3B-Instruct-standard-K64,oracle,K64-detector-aware,64.0,detector,detector,Qwen2.5-3B-Instruct,detector,,,,,c4-val-def-512,512,1,c4-val-def-512,1.585187847802434,2.401922307076307,3.57957166897568,0.7395457079319756,6.430512637416348,5.6909669294843725,0.271484375,0.1484375,0.05078125,0.8515625,0.84765625,0.845703125,0.837890625,0.818359375,0.798828125,0.767578125,0.66015625,0.54296875,0.412109375,0.25,0.1171875,0.66015625,0.9453125,0.943359375,0.935546875,0.916015625,0.89453125,0.86328125,0.75,0.623046875,0.478515625,0.28125,0.130859375,0.75,0.94921875,0.794921875,3.0124248464097696,0.874287632449934,0.0,0.4999838515512696,0.0107949470106945,0.4954128440366973,0.1094842923879271,0.0098355667975679,0.0909090909090909,47.28515625,1.5276646319520673,45.5,0.0650613857962551,0.0058354565017948,0.0491244307664353,0.1054830358246256,0.0071767650000598,0.0909090909090909,0.3494471148189023,0.0079712585443377,0.3450554546508482,0.6440931811712493,0.0104580965951454,0.6479620661824053,0.0885256573491867,0.0086173673474516,0.0769230769230769,0.9176571656716987,0.0021327330270507,0.9200482368469238,0.914085316704586,0.0025109727813372,0.9195418953895568,0.9214576589874924,0.0020053117837687,0.9215510487556458,0.9201307621436696,0.0102869295012195,0.9591372912801484,0.9645698005333544,0.0017069138508019,0.9696555733680724,0.402207549188082,11.134403228759766,0.8795247395833334,0.0088104320227226,0.9,0.9391927083333332,0.0073993944060127,1.0,0.0147135416666666,0.0056452924202682,0.0,0.8930989583333333,0.0126393774556563,0.9333333333333332,0.2994791666666667,0.0209999702672636,0.2666666666666666,,,,,,,,,,,,,,,,0.1207758105431207,0.01149361860921,0.0790370340323692,0.0633197722969548,0.0105018026617201,0.0219850402761795,0.0445205634253284,0.0097295523565104,0.0065147271029623,0.6505528851810978,0.0079712585443377,0.6549445453491518,0.3664124375958277,0.0098698950074186,0.3560487804878048,0.4948071703839711,0.0107686095907736,0.4947345083693603,3.2739414097615813,1.062453053216997,0.0,,,,,,,,10.540472739111188,11.505742679237295,2.060718347616986,0.1593479655156706,0.2245465874011975,9.71360683441162,156956.0,356843.8446502685,,,,,,,,,
